0.38717,3.104872809741221e-05
0.387251283,3.109006710953434e-05
0.387332566,3.113144654419025e-05
0.387413849,3.117286641403319e-05
0.387495132,3.121432673167794e-05
0.387576415,3.125582750969939e-05
0.387657698,3.129736876063276e-05
0.387738981,3.133895049697478e-05
0.387820264,3.138057273118193e-05
0.387901547,3.142223547567173e-05
0.38798283,3.146393874282219e-05
0.388064113,3.150568254497128e-05
0.388145396,3.154746689441805e-05
0.388226679,3.158929180342182e-05
0.388307962,3.163115728420229e-05
0.388389245,3.167306334893917e-05
0.388470528,3.171501000977285e-05
0.388551811,3.175699727880384e-05
0.388633094,3.179902516809308e-05
0.388714377,3.184109368966169e-05
0.38879566,3.188320285549073e-05
0.388876943,3.192535267752169e-05
0.388958226,3.196754316765585e-05
0.389039509,3.200977433775537e-05
0.389120792,3.205204619964155e-05
0.389202075,3.209435876509633e-05
0.389283358,3.21367120458612e-05
0.389364641,3.217910605363814e-05
0.389445924,3.222154080008846e-05
0.389527207,3.22640162968341e-05
0.38960849,3.230653255545631e-05
0.389689773,3.234908958749638e-05
0.389771056,3.239168740445549e-05
0.389852339,3.243432601779442e-05
0.389933622,3.247700543893399e-05
0.390014905,3.251972567925451e-05
0.390096188,3.256248675009621e-05
0.390177471,3.260528866275873e-05
0.390258754,3.26481314285016e-05
0.390340037,3.269101505854381e-05
0.39042132,3.27339395640641e-05
0.390502603,3.27769049562007e-05
0.390583886,3.281991124605118e-05
0.390665169,3.286295844467281e-05
0.390746452,3.290604656308248e-05
0.390827735,3.294917561225609e-05
0.390909018,3.299234560312949e-05
0.390990301,3.30355565465976e-05
0.391071584,3.307880845351449e-05
0.391152867,3.312210133469453e-05
0.39123415,3.316543520090996e-05
0.391315433,3.320881006289365e-05
0.391396716,3.325222593133669e-05
0.391477999,3.329568281689054e-05
0.391559282,3.33391807301644e-05
0.391640565,3.338271968172794e-05
0.391721848,3.342629968210934e-05
0.391803131,3.34699207417962e-05
0.391884414,3.351358287123498e-05
0.391965697,3.35572860808314e-05
0.39204698,3.360103038094986e-05
0.392128263,3.364481578191472e-05
0.392209546,3.368864229400822e-05
0.392290829,3.373250992747235e-05
0.392372112,3.377641869250757e-05
0.392453395,3.382036859927363e-05
0.392534678,3.386435965788904e-05
0.392615961,3.390839187843107e-05
0.392697244,3.395246527093627e-05
0.392778527,3.399657984539947e-05
0.39285981,3.404073561177456e-05
0.392941093,3.408493257997446e-05
0.393022376,3.412917075987043e-05
0.393103659,3.417345016129283e-05
0.393184942,3.421777079403061e-05
0.393266225,3.426213266783133e-05
0.393347508,3.430653579240107e-05
0.393428791,3.435098017740497e-05
0.393510074,3.439546583246667e-05
0.393591357,3.443999276716824e-05
0.39367264,3.448456099105063e-05
0.393753923,3.452917051361297e-05
0.393835206,3.457382134431328e-05
0.393916489,3.461851349256796e-05
0.393997772,3.466324696775172e-05
0.394079055,3.470802177919826e-05
0.394160338,3.475283793619916e-05
0.394241621,3.47976954480049e-05
0.394322904,3.484259432382406e-05
0.394404187,3.488753457282383e-05
0.39448547,3.493251620412966e-05
0.394566753,3.497753922682517e-05
0.394648036,3.502260364995296e-05
0.394729319,3.506770948251326e-05
0.394810602,3.51128567334648e-05
0.394891885,3.515804541172485e-05
0.394973168,3.520327552616873e-05
0.395054451,3.524854708562979e-05
0.395135734,3.529386009889989e-05
0.395217017,3.533921457472937e-05
0.3952983,3.538461052182604e-05
0.395379583,3.543004794885638e-05
0.395460866,3.547552686444491e-05
0.395542149,3.552104727717434e-05
0.395623432,3.556660919558529e-05
0.395704715,3.561221262817664e-05
0.395785998,3.565785758340546e-05
0.395867281,3.570354406968641e-05
0.395948564,3.574927209539289e-05
0.396029847,3.57950416688559e-05
0.39611113,3.584085279836438e-05
0.396192413,3.58867054921654e-05
0.396273696,3.593259975846409e-05
0.396354979,3.597853560542348e-05
0.396436262,3.602451304116446e-05
0.396517545,3.607053207376606e-05
0.396598828,3.611659271126498e-05
0.396680111,3.616269496165569e-05
0.396761394,3.620883883289128e-05
0.396842677,3.625502433288179e-05
0.39692396,3.630125146949555e-05
0.397005243,3.634752025055901e-05
0.397086526,3.639383068385614e-05
0.397167809,3.644018277712825e-05
0.397249092,3.648657653807528e-05
0.397330375,3.653301197435458e-05
0.397411658,3.657948909358128e-05
0.397492941,3.662600790332816e-05
0.397574224,3.66725684111258e-05
0.397655507,3.671917062446275e-05
0.39773679,3.676581455078502e-05
0.397818073,3.681250019749615e-05
0.397899356,3.685922757195782e-05
0.397980639,3.690599668148902e-05
0.398061922,3.695280753336665e-05
0.398143205,3.699966013482518e-05
0.398224488,3.704655449305652e-05
0.398305771,3.709349061521048e-05
0.398387054,3.714046850839417e-05
0.398468337,3.718748817967292e-05
0.39854962,3.723454963606891e-05
0.398630903,3.728165288456215e-05
0.398712186,3.732879793209053e-05
0.398793469,3.7375984785549e-05
0.398874752,3.742321345179062e-05
0.398956035,3.747048393762536e-05
0.399037318,3.751779624982133e-05
0.399118601,3.756515039510332e-05
0.399199884,3.76125463801549e-05
0.399281167,3.765998421161597e-05
0.39936245,3.770746389608436e-05
0.399443733,3.775498544011501e-05
0.399525016,3.780254885022121e-05
0.399606299,3.785015413287282e-05
0.399687582,3.789780129449771e-05
0.399768865,3.794549034148098e-05
0.399850148,3.799322128016464e-05
0.399931431,3.804099411684912e-05
0.400012714,3.808880885779166e-05
0.400093997,3.813666550920667e-05
0.40017528,3.818456407726676e-05
0.400256563,3.823250456810116e-05
0.400337846,3.828048698779672e-05
0.400419129,3.832851134239782e-05
0.400500412,3.837657763790593e-05
0.400581695,3.842468588028038e-05
0.400662978,3.847283607543712e-05
0.400744261,3.852102822924987e-05
0.400825544,3.856926234754981e-05
0.400906827,3.861753843612521e-05
0.40098811,3.866585650072171e-05
0.401069393,3.871421654704213e-05
0.401150676,3.876261858074718e-05
0.401231959,3.881106260745384e-05
0.401313242,3.885954863273751e-05
0.401394525,3.890807666212991e-05
0.401475808,3.895664670112076e-05
0.401557091,3.900525875515684e-05
0.401638374,3.905391282964217e-05
0.401719657,3.910260892993784e-05
